unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"21E5FEB7-7BB7-2439-E050-A8C06205342E","350000","2015-04-15","OX1 1AY","F","N","L","22","OXFORD CASTLE","NEW ROAD","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-7BB7-2439-E050-A8C06205342E/current"
"25EA59FA-7833-4D50-E050-A8C0630562D0","600000","2015-10-30","OX1 1EJ","O","N","L","","11 - 12","QUEEN STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/25EA59FA-7833-4D50-E050-A8C0630562D0/current"
"21E5FEB7-56EC-2439-E050-A8C06205342E","465000","2015-05-27","OX1 1HF","F","N","L","APARTMENT 14","EMPRESS COURT","WOODINS WAY","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-56EC-2439-E050-A8C06205342E/current"
"23B6165E-BB45-FCF4-E050-A8C0620577FA","384000","2015-08-21","OX1 1HF","F","N","L","APARTMENT 22","EMPRESS COURT","WOODINS WAY","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/23B6165E-BB45-FCF4-E050-A8C0620577FA/current"
"25EA59FA-1222-4D50-E050-A8C0630562D0","485000","2015-10-23","OX1 1HG","F","N","L","APARTMENT 100","EMPRESS COURT","WOODINS WAY","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/25EA59FA-1222-4D50-E050-A8C0630562D0/current"
"0B572F02-46F3-4574-B5F5-8CCB3BD9CEF3","335000","2015-07-24","OX1 1HG","F","N","L","APARTMENT 108","EMPRESS COURT","WOODINS WAY","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/0B572F02-46F3-4574-B5F5-8CCB3BD9CEF3/current"
"21E5FEB7-A18B-2439-E050-A8C06205342E","750000","2015-08-17","OX1 1HG","F","N","L","APARTMENT 118","EMPRESS COURT","WOODINS WAY","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-A18B-2439-E050-A8C06205342E/current"
"23B6165E-BB4A-FCF4-E050-A8C0620577FA","450000","2015-08-28","OX1 1HT","F","N","L","APARTMENT 9","THE STREAM EDGE","FISHER ROW","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/23B6165E-BB4A-FCF4-E050-A8C0620577FA/current"
"C1C938FA-7B5A-48E7-BFBC-6A55C2E65B49","267700","2015-01-22","OX1 1HY","F","N","L","","29","VENNEIT CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C1C938FA-7B5A-48E7-BFBC-6A55C2E65B49/current"
"B4CC60AC-4D89-4BA9-BD4A-7A226452F710","325000","2015-06-23","OX1 1HY","F","N","L","","50","VENNEIT CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B4CC60AC-4D89-4BA9-BD4A-7A226452F710/current"
"25EA59FA-11EB-4D50-E050-A8C0630562D0","344000","2015-10-26","OX1 1HY","F","N","L","","77","VENNEIT CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/25EA59FA-11EB-4D50-E050-A8C0630562D0/current"
"5FCF89B1-CDD9-4E8B-9BB3-C8C1E7841B50","274000","2015-06-10","OX1 1HZ","F","N","L","","9","VENNEIT CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5FCF89B1-CDD9-4E8B-9BB3-C8C1E7841B50/current"
"49931D75-A607-4FEC-B65D-402C33F38784","530000","2015-06-08","OX1 1JE","F","N","L","FLAT 14","THE LION BREWERY","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49931D75-A607-4FEC-B65D-402C33F38784/current"
"A986B3AD-8B12-41DD-8B55-84BA09E80AD5","457500","2015-07-08","OX1 1JE","F","N","L","FLAT 3","THE LION BREWERY","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A986B3AD-8B12-41DD-8B55-84BA09E80AD5/current"
"24C9502F-D43F-46EA-97DF-D3A412BFCF99","470000","2015-08-10","OX1 1JE","F","N","L","FLAT 34","THE LION BREWERY","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/24C9502F-D43F-46EA-97DF-D3A412BFCF99/current"
"3A4821D7-4E69-4B03-A6DC-606438B3CF54","775000","2015-02-13","OX1 1JE","F","N","L","FLAT 7","THE LION BREWERY","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3A4821D7-4E69-4B03-A6DC-606438B3CF54/current"
"21E5FEB7-427B-2439-E050-A8C06205342E","350000","2015-05-29","OX1 1JH","O","N","F","","THE HONEYPOT, 8","HOLLYBUSH ROW","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-427B-2439-E050-A8C06205342E/current"
"21E5FEB7-8004-2439-E050-A8C06205342E","2799999","2015-04-20","OX1 1JJ","O","N","F","","BREWERY GATE, 5","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-8004-2439-E050-A8C06205342E/current"
"766C3412-946A-4DFF-9D8C-41E46AAA1929","450000","2015-05-15","OX1 1JR","F","N","L","27","CASTLE MEWS","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/766C3412-946A-4DFF-9D8C-41E46AAA1929/current"
"369DFB16-898F-3A19-E050-A8C0620518C6","425000","2015-11-02","OX1 1LE","F","N","L","29","ROWLAND HILL COURT","OSNEY LANE","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/369DFB16-898F-3A19-E050-A8C0620518C6/current"
"288DCE29-915F-E510-E050-A8C06205480E","315000","2015-12-04","OX1 1RS","F","N","L","","25","PREACHERS LANE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/288DCE29-915F-E510-E050-A8C06205480E/current"
"4DA816A2-AB97-4A88-8CC7-4F680F40F5FB","302000","2015-03-27","OX1 1RU","F","N","L","","2","FRIARS WHARF","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4DA816A2-AB97-4A88-8CC7-4F680F40F5FB/current"
"2A7B66E8-5A45-441A-9E6A-516B1A70BB72","665000","2015-07-31","OX1 1SN","T","N","L","","13","SHIRELAKE CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2A7B66E8-5A45-441A-9E6A-516B1A70BB72/current"
"23B6165E-BB25-FCF4-E050-A8C0620577FA","305000","2015-10-21","OX1 1SN","F","N","L","","7","SHIRELAKE CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/23B6165E-BB25-FCF4-E050-A8C0620577FA/current"
"E0AEC42D-914C-4B2D-8FA3-1A8DD824DBED","451000","2015-07-06","OX1 1SU","T","N","F","","54","THAMES STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E0AEC42D-914C-4B2D-8FA3-1A8DD824DBED/current"
"D415469A-1477-44DB-BB8F-3B650F373059","330000","2015-08-20","OX1 1SW","F","N","L","FLAT 58","FOLLY BRIDGE COURT","SHIRELAKE CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D415469A-1477-44DB-BB8F-3B650F373059/current"
"E63A6444-9639-4F45-9949-7AC8EE68DE9C","390000","2015-07-01","OX1 1SW","F","N","L","FLAT 9","FOLLY BRIDGE COURT","SHIRELAKE CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E63A6444-9639-4F45-9949-7AC8EE68DE9C/current"
"21E5FEB7-A90B-2439-E050-A8C06205342E","750000","2015-04-24","OX1 1TB","O","N","F","","UNIT 12","OXFORD BUSINESS CENTRE","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-A90B-2439-E050-A8C06205342E/current"
"21E5FEB7-AC3E-2439-E050-A8C06205342E","750000","2015-04-24","OX1 1TB","O","N","F","","UNIT 13","OXFORD BUSINESS CENTRE","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-AC3E-2439-E050-A8C06205342E/current"
"21E5FEB7-A918-2439-E050-A8C06205342E","750000","2015-04-24","OX1 1TB","O","N","F","","UNIT 14","OXFORD BUSINESS CENTRE","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-A918-2439-E050-A8C06205342E/current"
"21E5FEB7-A7D7-2439-E050-A8C06205342E","750000","2015-04-24","OX1 1TB","O","N","F","","UNIT 15","OXFORD BUSINESS CENTRE","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-A7D7-2439-E050-A8C06205342E/current"
"4DBDAC0B-A6F8-4378-90A2-5E7D42DA7458","375000","2015-06-04","OX1 1TN","T","N","F","","20","TRINITY STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4DBDAC0B-A6F8-4378-90A2-5E7D42DA7458/current"
"F5F9F1CE-D463-4C91-B269-9D0F5AE1ABF9","305000","2015-06-23","OX1 1TN","T","N","F","","29","TRINITY STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5F9F1CE-D463-4C91-B269-9D0F5AE1ABF9/current"
"23B6165E-B97F-FCF4-E050-A8C0620577FA","416500","2015-10-09","OX1 1TQ","F","N","L","FLAT 16","RIVERCOURT, 1","TRINITY STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/23B6165E-B97F-FCF4-E050-A8C0620577FA/current"
"241A4A53-C1E2-706B-E050-A8C06205638B","365000","2015-07-23","OX1 1TS","T","N","F","","20","THAMES STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/241A4A53-C1E2-706B-E050-A8C06205638B/current"
"21E5FEB6-47C5-2439-E050-A8C06205342E","365000","2015-04-29","OX1 1TS","T","N","F","","26","THAMES STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB6-47C5-2439-E050-A8C06205342E/current"
"23B6165E-BA08-FCF4-E050-A8C0620577FA","480000","2015-10-13","OX1 1TW","T","N","F","","4","PARADISE SQUARE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/23B6165E-BA08-FCF4-E050-A8C0620577FA/current"
"AA934DF6-6A10-4F67-BCB0-BDB2B9C84FEE","360000","2015-06-11","OX1 1TX","T","N","F","","3","SADLER WALK","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/AA934DF6-6A10-4F67-BCB0-BDB2B9C84FEE/current"
"D7CC9043-643F-4327-BA5D-19F888790D75","425000","2015-07-24","OX1 1UD","F","N","L","FLAT 11","TENNYSON LODGE","PARADISE SQUARE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D7CC9043-643F-4327-BA5D-19F888790D75/current"
"23B6165E-BA60-FCF4-E050-A8C0620577FA","340000","2015-09-21","OX1 1UD","F","N","L","FLAT 15","TENNYSON LODGE","PARADISE SQUARE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/23B6165E-BA60-FCF4-E050-A8C0620577FA/current"
"21E5FEB7-03D8-2439-E050-A8C06205342E","345000","2015-02-12","OX1 1UD","F","N","L","FLAT 21","TENNYSON LODGE","PARADISE SQUARE","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-03D8-2439-E050-A8C06205342E/current"
"17B39840-C785-48FC-B7F4-2B03614364B3","337500","2015-08-07","OX1 1UD","F","N","L","FLAT 22","TENNYSON LODGE","PARADISE SQUARE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/17B39840-C785-48FC-B7F4-2B03614364B3/current"
"21E5FEB7-242F-2439-E050-A8C06205342E","720000","2015-01-28","OX1 2BJ","O","N","L","","36","GEORGE STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-242F-2439-E050-A8C06205342E/current"
"21E5FEB7-242E-2439-E050-A8C06205342E","720000","2015-01-28","OX1 2BJ","O","N","L","","36","GEORGE STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-242E-2439-E050-A8C06205342E/current"
"31384372-5DE6-4142-817B-5B213F93CBD1","292500","2015-06-26","OX1 2BU","F","N","L","59","THE HEYES","GLOUCESTER GREEN","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31384372-5DE6-4142-817B-5B213F93CBD1/current"
"AF0C0F28-50E4-4FE8-B8BC-C2D021F48BCB","285000","2015-07-31","OX1 2BU","F","N","L","60","THE HEYES","GLOUCESTER GREEN","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/AF0C0F28-50E4-4FE8-B8BC-C2D021F48BCB/current"
"C8248A4E-F107-491D-B374-A5A5A6AB0124","331000","2015-01-26","OX1 2BU","F","N","L","65","THE HEYES","GLOUCESTER GREEN","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8248A4E-F107-491D-B374-A5A5A6AB0124/current"
"21E5FEB7-5FFC-2439-E050-A8C06205342E","1205394","2015-06-09","OX1 2BY","O","N","F","","13","FRIARS ENTRY","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-5FFC-2439-E050-A8C06205342E/current"
"21E5FEB7-643A-2439-E050-A8C06205342E","1205394","2015-06-09","OX1 2BY","O","N","F","","15","FRIARS ENTRY","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-643A-2439-E050-A8C06205342E/current"
"95A67070-F8BD-413A-B61C-48F2CDC3C1EB","545000","2015-07-09","OX1 2EB","F","N","L","","24C","ST MICHAELS STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/95A67070-F8BD-413A-B61C-48F2CDC3C1EB/current"
"21E5FEB7-930D-2439-E050-A8C06205342E","940000","2015-08-04","OX1 2JG","O","N","F","","1A","WALTON CRESCENT","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-930D-2439-E050-A8C06205342E/current"
"25EA59FA-1334-4D50-E050-A8C0630562D0","1076000","2015-11-03","OX1 2JG","T","N","F","","6","WALTON CRESCENT","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/25EA59FA-1334-4D50-E050-A8C0630562D0/current"
"23B6165E-BD0A-FCF4-E050-A8C0620577FA","800000","2015-10-08","OX1 2JJ","T","N","F","","1","RICHMOND ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/23B6165E-BD0A-FCF4-E050-A8C0620577FA/current"
"2AC10E4F-EA33-1AF6-E050-A8C063052BA1","880000","2015-12-23","OX1 2LL","T","N","F","","5","BEAUMONT BUILDINGS","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2AC10E4F-EA33-1AF6-E050-A8C063052BA1/current"
"D36FA217-69D8-43F9-855E-8D479649CDFE","645000","2015-07-23","OX1 2RE","T","N","F","","10","RICKYARD CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D36FA217-69D8-43F9-855E-8D479649CDFE/current"
"77A8F1CD-2AA7-4183-827A-B67D55B86A99","605000","2015-05-15","OX1 2RE","T","N","F","","5","RICKYARD CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/77A8F1CD-2AA7-4183-827A-B67D55B86A99/current"
"288DCE29-9270-E510-E050-A8C06205480E","475000","2015-12-14","OX1 2RE","F","N","L","","6","RICKYARD CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/288DCE29-9270-E510-E050-A8C06205480E/current"
"23B6165E-BA92-FCF4-E050-A8C0620577FA","410000","2015-09-18","OX1 2RF","T","N","F","","7","STABLE CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/23B6165E-BA92-FCF4-E050-A8C0620577FA/current"
"288DCE29-9280-E510-E050-A8C06205480E","390000","2015-10-01","OX1 2RG","F","N","L","","63","REWLEY ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/288DCE29-9280-E510-E050-A8C06205480E/current"
"288DCE29-928D-E510-E050-A8C06205480E","395000","2015-11-06","OX1 2RQ","F","N","L","","36","REWLEY ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/288DCE29-928D-E510-E050-A8C06205480E/current"
"50F28515-6E38-4804-A9F1-955C9B08B4EE","410000","2015-06-12","OX1 2RQ","F","N","L","","52","REWLEY ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/50F28515-6E38-4804-A9F1-955C9B08B4EE/current"
"2AC10E4F-E869-1AF6-E050-A8C063052BA1","625000","2015-12-11","OX1 2RQ","T","N","F","","58","REWLEY ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2AC10E4F-E869-1AF6-E050-A8C063052BA1/current"
"21E5FEB6-796D-2439-E050-A8C06205342E","400000","2015-08-26","OX1 2RQ","F","N","L","","65","REWLEY ROAD","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB6-796D-2439-E050-A8C06205342E/current"
"288DCE29-9295-E510-E050-A8C06205480E","690000","2015-11-20","OX1 2RQ","T","N","F","","74","REWLEY ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/288DCE29-9295-E510-E050-A8C06205480E/current"
"F7F9AC2C-1BD1-416E-A6C9-638099890CCD","635000","2015-07-09","OX1 2RQ","T","N","F","","86","REWLEY ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F7F9AC2C-1BD1-416E-A6C9-638099890CCD/current"
"288DCE2A-1524-E510-E050-A8C06205480E","22700000","2015-12-11","OX1 3AA","O","N","L","","1","MAGDALEN STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/288DCE2A-1524-E510-E050-A8C06205480E/current"
"21E5FEB7-7100-2439-E050-A8C06205342E","35000","2015-08-13","OX1 3DQ","O","N","L","","13","TURL STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-7100-2439-E050-A8C06205342E/current"
"21E5FEB7-7989-2439-E050-A8C06205342E","15000","2015-06-24","OX1 3DU","O","N","L","","30 - 31","THE MARKET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB7-7989-2439-E050-A8C06205342E/current"
"0CE29137-0C73-4CCC-8239-E11D3CBE9E94","615000","2015-07-31","OX1 4LF","T","N","F","","17","WESTERN ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/0CE29137-0C73-4CCC-8239-E11D3CBE9E94/current"
"12484B55-2333-4B5E-9FCC-9C75FA5FC1D4","805000","2015-01-05","OX1 4LF","T","N","F","","41","WESTERN ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/12484B55-2333-4B5E-9FCC-9C75FA5FC1D4/current"
"8AD32247-C856-4261-814D-B9E465DBBA48","713500","2015-03-12","OX1 4LG","T","N","F","","52","WESTERN ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8AD32247-C856-4261-814D-B9E465DBBA48/current"
"70372F82-95FA-4A0A-AB0E-DCED7E52635D","542500","2015-04-02","OX1 4LH","T","N","F","","28","BUCKINGHAM STREET","GRANDPONT","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/70372F82-95FA-4A0A-AB0E-DCED7E52635D/current"
"07847F7C-0315-4252-86FA-8FFEDCDA5E88","514950","2015-08-25","OX1 4LH","T","N","F","","7","BUCKINGHAM STREET","GRANDPONT","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/07847F7C-0315-4252-86FA-8FFEDCDA5E88/current"
"500C71BA-4681-451D-B64C-AA4CA54A8C03","580000","2015-09-01","OX1 4LH","T","N","F","","9","BUCKINGHAM STREET","GRANDPONT","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/500C71BA-4681-451D-B64C-AA4CA54A8C03/current"
"4804FA29-B8A5-4FD0-91CE-8FDCD8D4F8F3","116250","2015-08-21","OX1 4LQ","F","N","L","FLAT 1","ARTHUR SALTER COURT, 5","BROOK STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4804FA29-B8A5-4FD0-91CE-8FDCD8D4F8F3/current"
"288DCE29-9263-E510-E050-A8C06205480E","650000","2015-11-26","OX1 4LR","T","N","F","","64","MARLBOROUGH ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/288DCE29-9263-E510-E050-A8C06205480E/current"
"B760A925-3511-4D39-A059-2331574C3BBC","775000","2015-07-20","OX1 4LS","T","N","F","","100","MARLBOROUGH ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B760A925-3511-4D39-A059-2331574C3BBC/current"
"D84D6B1E-9DB0-469C-B6D6-1C1CF0D7E921","335000","2015-01-09","OX1 4LS","T","N","F","UPPER FLAT","84","MARLBOROUGH ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D84D6B1E-9DB0-469C-B6D6-1C1CF0D7E921/current"
"A151F298-639B-4646-A0E7-32EE3B551E18","449600","2015-06-26","OX1 4LT","T","N","F","","170","MARLBOROUGH ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A151F298-639B-4646-A0E7-32EE3B551E18/current"
"653A1B33-5112-4272-80DC-D2288862B5C6","380000","2015-05-27","OX1 4LT","T","N","F","","172","MARLBOROUGH ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/653A1B33-5112-4272-80DC-D2288862B5C6/current"
"D43D9A7A-1408-46FC-BAFB-6E975E25FF94","385000","2015-04-10","OX1 4LT","T","N","F","","192","MARLBOROUGH ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D43D9A7A-1408-46FC-BAFB-6E975E25FF94/current"
"23B6165F-3FB3-FCF4-E050-A8C0620577FA","350000","2015-10-12","OX1 4LW","T","N","F","","47","MARLBOROUGH ROAD","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/23B6165F-3FB3-FCF4-E050-A8C0620577FA/current"
"B14E5671-946D-4F8D-883F-CE1E4CBFC787","495000","2015-08-24","OX1 4LX","T","N","F","","131","MARLBOROUGH ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B14E5671-946D-4F8D-883F-CE1E4CBFC787/current"
"FC92ED96-06F3-46AD-AAB8-AF04198948B0","425000","2015-04-30","OX1 4LX","T","N","F","","87","MARLBOROUGH ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/FC92ED96-06F3-46AD-AAB8-AF04198948B0/current"
"BFB283DD-EC83-4907-AF37-D6E19085BB0B","320000","2015-06-19","OX1 4LZ","F","N","L","4","OLNEY COURT","MARLBOROUGH ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BFB283DD-EC83-4907-AF37-D6E19085BB0B/current"
"23B6165E-BAAF-FCF4-E050-A8C0620577FA","331840","2015-10-02","OX1 4NH","F","N","L","","20","GRANDPONT PLACE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/23B6165E-BAAF-FCF4-E050-A8C0620577FA/current"
"DB8C220C-018F-41B6-9BBA-2EEFD30E8EC0","185000","2015-08-06","OX1 4NQ","F","N","L","63","RIVERSIDE COURT","LONGFORD CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/DB8C220C-018F-41B6-9BBA-2EEFD30E8EC0/current"
"9EE2AD57-AD1E-42C3-B100-0B0DB81FCD10","230000","2015-07-07","OX1 4NQ","F","N","L","70","RIVERSIDE COURT","LONGFORD CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9EE2AD57-AD1E-42C3-B100-0B0DB81FCD10/current"
"FBF7968B-EF83-4C27-A4C2-D4EC99A615BC","865000","2015-07-31","OX1 4PA","T","N","F","","23","WHITE HOUSE ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/FBF7968B-EF83-4C27-A4C2-D4EC99A615BC/current"
"8A933E07-159B-4933-BB3E-4E39B09F5B76","560000","2015-08-27","OX1 4PJ","T","N","F","","32","CHILSWELL ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A933E07-159B-4933-BB3E-4E39B09F5B76/current"
"23B6165E-BCBC-FCF4-E050-A8C0620577FA","430000","2015-10-16","OX1 4QA","T","N","F","","6","EDITH ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/23B6165E-BCBC-FCF4-E050-A8C0620577FA/current"
