unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"42A5A70A-29D8-56E8-E050-A8C06205331E","14892","2016-07-07","OX1 1HQ","O","N","F","APARTMENT 1 - 2 AND 4","BOOKBINDERS COURT","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/42A5A70A-29D8-56E8-E050-A8C06205331E/current"
"2FD36065-EA2A-4BF8-E050-A8C0620562B1","256500","2016-03-11","OX1 1HQ","F","N","L","APARTMENT 8","BOOKBINDERS COURT","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2FD36065-EA2A-4BF8-E050-A8C0620562B1/current"
"42A5A709-995C-56E8-E050-A8C06205331E","760000","2016-10-20","OX1 1HT","F","N","L","APARTMENT 16","THE STREAM EDGE","FISHER ROW","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42A5A709-995C-56E8-E050-A8C06205331E/current"
"453D27A3-6852-EF91-E050-A8C0630574D7","735000","2016-11-11","OX1 1HT","F","N","L","APARTMENT 18","THE STREAM EDGE","FISHER ROW","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/453D27A3-6852-EF91-E050-A8C0630574D7/current"
"47844C80-30E5-8986-E050-A8C063056488","335000","2016-10-31","OX1 1HY","F","N","L","","30","VENNEIT CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/47844C80-30E5-8986-E050-A8C063056488/current"
"34428D7E-64C2-B86C-E050-A8C06205059C","325000","2016-04-29","OX1 1HY","F","N","L","","47","VENNEIT CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34428D7E-64C2-B86C-E050-A8C06205059C/current"
"42A5A70A-29A7-56E8-E050-A8C06205331E","335000","2016-10-24","OX1 1HY","F","N","L","","53","VENNEIT CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/42A5A70A-29A7-56E8-E050-A8C06205331E/current"
"42A5A709-991F-56E8-E050-A8C06205331E","328000","2016-10-24","OX1 1HY","F","N","L","","68","VENNEIT CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42A5A709-991F-56E8-E050-A8C06205331E/current"
"2AC10E4F-E88E-1AF6-E050-A8C063052BA1","305000","2016-01-12","OX1 1HZ","F","N","L","","26","VENNEIT CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2AC10E4F-E88E-1AF6-E050-A8C063052BA1/current"
"2D1E4B26-AEA6-FCD1-E050-A8C0630544EC","315000","2016-02-12","OX1 1HZ","F","N","L","","27","VENNEIT CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D1E4B26-AEA6-FCD1-E050-A8C0630544EC/current"
"3914047A-0C61-3206-E050-A8C063057647","420000","2016-06-30","OX1 1JB","F","N","L","6","SWAN COURT","PARADISE STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3914047A-0C61-3206-E050-A8C063057647/current"
"42A5A709-993F-56E8-E050-A8C06205331E","515000","2016-10-14","OX1 1JE","F","N","L","FLAT 20","THE LION BREWERY","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42A5A709-993F-56E8-E050-A8C06205331E/current"
"31FB4C17-D0A6-57B9-E050-A8C063053436","395000","2016-04-11","OX1 1JE","F","N","L","FLAT 31","THE LION BREWERY","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D0A6-57B9-E050-A8C063053436/current"
"42A5A709-9938-56E8-E050-A8C06205331E","1045000","2016-09-12","OX1 1JE","F","N","L","FLAT 42","THE LION BREWERY","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42A5A709-9938-56E8-E050-A8C06205331E/current"
"42A5A709-98D5-56E8-E050-A8C06205331E","434250","2016-10-28","OX1 1JR","F","N","L","11","CASTLE MEWS","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42A5A709-98D5-56E8-E050-A8C06205331E/current"
"2F772747-2593-3534-E050-A8C0630513CD","375000","2016-03-18","OX1 1JR","F","N","L","19","CASTLE MEWS","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F772747-2593-3534-E050-A8C0630513CD/current"
"453D27A3-67B7-EF91-E050-A8C0630574D7","365000","2016-11-18","OX1 1JR","F","N","L","2","CASTLE MEWS","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/453D27A3-67B7-EF91-E050-A8C0630574D7/current"
"31FB4C17-D00C-57B9-E050-A8C063053436","390000","2016-03-16","OX1 1JR","F","N","L","22","CASTLE MEWS","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D00C-57B9-E050-A8C063053436/current"
"31FB4C17-D00D-57B9-E050-A8C063053436","385000","2016-03-18","OX1 1JR","F","N","L","24","CASTLE MEWS","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D00D-57B9-E050-A8C063053436/current"
"369DFB16-16EC-3A19-E050-A8C0620518C6","425750","2016-06-01","OX1 1JR","F","N","L","28","CASTLE MEWS","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/369DFB16-16EC-3A19-E050-A8C0620518C6/current"
"2FD36066-5CE2-4BF8-E050-A8C0620562B1","360000","2016-02-25","OX1 1JR","F","N","L","3","CASTLE MEWS","ST THOMAS STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/2FD36066-5CE2-4BF8-E050-A8C0620562B1/current"
"2D1E4B27-21B1-FCD1-E050-A8C0630544EC","320000","2016-01-15","OX1 1JZ","F","N","L","FLAT 7","ANGEVINS HOUSE","LOWER FISHER ROW","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D1E4B27-21B1-FCD1-E050-A8C0630544EC/current"
"3B7E0B90-49A4-EA99-E050-A8C062057E77","320000","2016-03-04","OX1 1JZ","F","N","L","FLAT 8","ANGEVINS HOUSE","LOWER FISHER ROW","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B7E0B90-49A4-EA99-E050-A8C062057E77/current"
"453D27A3-E8D9-EF91-E050-A8C0630574D7","602000","2016-11-15","OX1 1LD","O","N","F","","24","PARADISE STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/453D27A3-E8D9-EF91-E050-A8C0630574D7/current"
"4E95D757-BB52-EDA1-E050-A8C0630539E2","930000","2016-12-19","OX1 1LD","F","N","L","FLAT 1","THE OLD MALTHOUSE, 19A","PARADISE STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4E95D757-BB52-EDA1-E050-A8C0630539E2/current"
"31FB4C17-D077-57B9-E050-A8C063053436","415000","2016-03-31","OX1 1LE","F","N","L","6","ROWLAND HILL COURT","OSNEY LANE","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D077-57B9-E050-A8C063053436/current"
"42A5A709-991A-56E8-E050-A8C06205331E","405000","2016-07-20","OX1 1LF","F","N","L","92","ROWLAND HILL COURT","OSNEY LANE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42A5A709-991A-56E8-E050-A8C06205331E/current"
"47844C80-C00D-8986-E050-A8C063056488","2400000","2016-12-16","OX1 1QZ","O","N","F","","HOGREFE HOUSE","ALBION PLACE","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/47844C80-C00D-8986-E050-A8C063056488/current"
"2FD36065-E9E8-4BF8-E050-A8C0620562B1","322500","2016-03-01","OX1 1RU","F","N","L","","23","FRIARS WHARF","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2FD36065-E9E8-4BF8-E050-A8C0620562B1/current"
"3914047A-0CF4-3206-E050-A8C063057647","232500","2016-07-19","OX1 1SL","F","N","L","FLAT 17","STEPHENSON HOUSE, 1","THAMES STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3914047A-0CF4-3206-E050-A8C063057647/current"
"453D27A3-67FF-EF91-E050-A8C0630574D7","252000","2016-10-28","OX1 1SL","F","N","L","FLAT 3","STEPHENSON HOUSE, 1","THAMES STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/453D27A3-67FF-EF91-E050-A8C0630574D7/current"
"404A5AF3-E102-CD2B-E050-A8C063055C7B","425000","2016-09-09","OX1 1SL","F","N","L","FLAT 43","STEPHENSON HOUSE, 1","THAMES STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/404A5AF3-E102-CD2B-E050-A8C063055C7B/current"
"47844C80-3005-8986-E050-A8C063056488","630000","2016-12-19","OX1 1SN","T","N","F","","26","SHIRELAKE CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/47844C80-3005-8986-E050-A8C063056488/current"
"404A5AF4-6BCB-CD2B-E050-A8C063055C7B","9382391","2016-08-26","OX1 1ST","O","N","L","","59","ST ALDATES","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/404A5AF4-6BCB-CD2B-E050-A8C063055C7B/current"
"3B7E0B90-48F5-EA99-E050-A8C062057E77","600000","2016-07-08","OX1 1SW","F","N","L","FLAT 50","FOLLY BRIDGE COURT","SHIRELAKE CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B7E0B90-48F5-EA99-E050-A8C062057E77/current"
"2AC10E4F-EACF-1AF6-E050-A8C063052BA1","349700","2016-01-08","OX1 1TN","T","N","F","","19","TRINITY STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2AC10E4F-EACF-1AF6-E050-A8C063052BA1/current"
"3914047A-0EEB-3206-E050-A8C063057647","610000","2016-06-10","OX1 1TU","T","N","F","","28","DALE CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3914047A-0EEB-3206-E050-A8C063057647/current"
"31FB4C17-D296-57B9-E050-A8C063053436","640000","2016-03-30","OX1 1TU","T","N","F","","29","DALE CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D296-57B9-E050-A8C063053436/current"
"3E0330F0-36A1-8D89-E050-A8C062052140","420000","2016-09-07","OX1 1TU","T","N","F","","31","DALE CLOSE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3E0330F0-36A1-8D89-E050-A8C062052140/current"
"2FD36065-EBEF-4BF8-E050-A8C0620562B1","355000","2016-02-26","OX1 1TX","T","N","F","","20","SADLER WALK","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2FD36065-EBEF-4BF8-E050-A8C0620562B1/current"
"369DFB16-1956-3A19-E050-A8C0620518C6","400000","2016-06-10","OX1 1TX","T","N","F","","21","SADLER WALK","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/369DFB16-1956-3A19-E050-A8C0620518C6/current"
"34428D7E-66B3-B86C-E050-A8C06205059C","475000","2016-04-22","OX1 1TX","T","N","F","","22","SADLER WALK","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34428D7E-66B3-B86C-E050-A8C06205059C/current"
"369DFB16-1924-3A19-E050-A8C0620518C6","390000","2016-06-06","OX1 1TX","T","N","F","","8","SADLER WALK","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/369DFB16-1924-3A19-E050-A8C0620518C6/current"
"3914047A-0F40-3206-E050-A8C063057647","603700","2016-06-22","OX1 1TY","T","N","F","","46","TRINITY STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3914047A-0F40-3206-E050-A8C063057647/current"
"404A5AF3-E3C5-CD2B-E050-A8C063055C7B","665000","2016-09-30","OX1 1TY","T","N","F","","50","TRINITY STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/404A5AF3-E3C5-CD2B-E050-A8C063055C7B/current"
"3B7E0B90-C678-EA99-E050-A8C062057E77","130000","2016-07-28","OX1 2AE","F","N","L","","22","GEORGE STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/3B7E0B90-C678-EA99-E050-A8C062057E77/current"
"47844C80-BFF1-8986-E050-A8C063056488","250000","2016-11-30","OX1 2BJ","O","N","L","","THREEWAYS HOUSE, 36","GEORGE STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/47844C80-BFF1-8986-E050-A8C063056488/current"
"31FB4C17-CF32-57B9-E050-A8C063053436","300000","2016-03-17","OX1 2BU","F","N","L","72","THE HEYES","GLOUCESTER GREEN","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-CF32-57B9-E050-A8C063053436/current"
"47844C80-2FF4-8986-E050-A8C063056488","365000","2016-12-06","OX1 2BU","F","N","L","83","THE HEYES","GLOUCESTER GREEN","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/47844C80-2FF4-8986-E050-A8C063056488/current"
"31FB4C17-D202-57B9-E050-A8C063053436","345000","2016-03-22","OX1 2DE","F","Y","L","FLAT 101","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D202-57B9-E050-A8C063053436/current"
"34428D7E-6629-B86C-E050-A8C06205059C","350000","2016-03-01","OX1 2DE","F","Y","L","FLAT 102","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34428D7E-6629-B86C-E050-A8C06205059C/current"
"34428D7E-6622-B86C-E050-A8C06205059C","365000","2016-03-04","OX1 2DE","F","Y","L","FLAT 103","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34428D7E-6622-B86C-E050-A8C06205059C/current"
"31FB4C17-D1F6-57B9-E050-A8C063053436","450000","2016-02-19","OX1 2DE","F","Y","L","FLAT 104","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D1F6-57B9-E050-A8C063053436/current"
"31FB4C17-D1FD-57B9-E050-A8C063053436","275000","2016-03-10","OX1 2DE","F","Y","L","FLAT 105","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D1FD-57B9-E050-A8C063053436/current"
"31FB4C17-D1FE-57B9-E050-A8C063053436","275000","2016-03-10","OX1 2DE","F","Y","L","FLAT 106","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D1FE-57B9-E050-A8C063053436/current"
"31FB4C17-D1FC-57B9-E050-A8C063053436","345000","2016-03-14","OX1 2DE","F","Y","L","FLAT 201","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D1FC-57B9-E050-A8C063053436/current"
"42A5A709-9AE0-56E8-E050-A8C06205331E","350000","2016-03-04","OX1 2DE","F","Y","L","FLAT 202","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42A5A709-9AE0-56E8-E050-A8C06205331E/current"
"31FB4C17-D205-57B9-E050-A8C063053436","365000","2016-03-18","OX1 2DE","F","Y","L","FLAT 203","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D205-57B9-E050-A8C063053436/current"
"31FB4C18-68A8-57B9-E050-A8C063053436","450000","2016-03-11","OX1 2DE","F","Y","L","FLAT 204","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C18-68A8-57B9-E050-A8C063053436/current"
"31FB4C18-68A9-57B9-E050-A8C063053436","280000","2016-03-31","OX1 2DE","F","Y","L","FLAT 205","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C18-68A9-57B9-E050-A8C063053436/current"
"34428D7E-662B-B86C-E050-A8C06205059C","275000","2016-02-19","OX1 2DE","F","Y","L","FLAT 206","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34428D7E-662B-B86C-E050-A8C06205059C/current"
"34428D7E-6626-B86C-E050-A8C06205059C","345000","2016-03-30","OX1 2DE","F","Y","L","FLAT 301","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34428D7E-6626-B86C-E050-A8C06205059C/current"
"31FB4C17-D1F5-57B9-E050-A8C063053436","350000","2016-02-18","OX1 2DE","F","Y","L","FLAT 302","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D1F5-57B9-E050-A8C063053436/current"
"34428D7E-662D-B86C-E050-A8C06205059C","365000","2016-03-11","OX1 2DE","F","Y","L","FLAT 303","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34428D7E-662D-B86C-E050-A8C06205059C/current"
"31FB4C17-D1F9-57B9-E050-A8C063053436","450000","2016-02-19","OX1 2DE","F","Y","L","FLAT 304","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D1F9-57B9-E050-A8C063053436/current"
"3E0330F0-35C2-8D89-E050-A8C062052140","280000","2016-03-04","OX1 2DE","F","Y","L","FLAT 305","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3E0330F0-35C2-8D89-E050-A8C062052140/current"
"34428D7E-6625-B86C-E050-A8C06205059C","275000","2016-03-30","OX1 2DE","F","Y","L","FLAT 306","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34428D7E-6625-B86C-E050-A8C06205059C/current"
"31FB4C17-D203-57B9-E050-A8C063053436","350000","2016-03-24","OX1 2DE","F","Y","L","FLAT 401","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D203-57B9-E050-A8C063053436/current"
"31FB4C17-D200-57B9-E050-A8C063053436","360000","2016-03-17","OX1 2DE","F","Y","L","FLAT 402","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D200-57B9-E050-A8C063053436/current"
"34428D7E-662A-B86C-E050-A8C06205059C","360000","2016-02-26","OX1 2DE","F","Y","L","FLAT 403","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/34428D7E-662A-B86C-E050-A8C06205059C/current"
"31FB4C18-68AB-57B9-E050-A8C063053436","525000","2016-03-29","OX1 2DE","F","Y","L","FLAT 404","52","NEW INN HALL STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C18-68AB-57B9-E050-A8C063053436/current"
"453D27A3-E8AE-EF91-E050-A8C0630574D7","542500","2016-12-05","OX1 2EB","F","N","L","","24D","ST MICHAELS STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/453D27A3-E8AE-EF91-E050-A8C0630574D7/current"
"42A5A709-99D3-56E8-E050-A8C06205331E","1150000","2016-10-21","OX1 2HG","T","N","F","","9","WALTON STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42A5A709-99D3-56E8-E050-A8C06205331E/current"
"3E0330F0-BC38-8D89-E050-A8C062052140","4852500","2016-08-22","OX1 2HU","O","N","L","","31","LITTLE CLARENDON STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/3E0330F0-BC38-8D89-E050-A8C062052140/current"
"3B7E0B90-48A2-EA99-E050-A8C062057E77","1090000","2016-07-27","OX1 2JG","T","N","F","","11","WALTON CRESCENT","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B7E0B90-48A2-EA99-E050-A8C062057E77/current"
"2D1E4B26-AF11-FCD1-E050-A8C0630544EC","1100000","2016-01-15","OX1 2JJ","T","N","F","","30","RICHMOND ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D1E4B26-AF11-FCD1-E050-A8C0630544EC/current"
"3E0330F0-BC3D-8D89-E050-A8C062052140","975000","2016-09-22","OX1 2LH","O","N","F","","25","ST JOHN STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/3E0330F0-BC3D-8D89-E050-A8C062052140/current"
"42A5A709-9B36-56E8-E050-A8C06205331E","1480000","2016-10-21","OX1 2LH","T","N","F","","39","ST JOHN STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42A5A709-9B36-56E8-E050-A8C06205331E/current"
"3E0330F0-3646-8D89-E050-A8C062052140","2300000","2016-08-12","OX1 2LQ","T","N","F","","13","ST JOHN STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/3E0330F0-3646-8D89-E050-A8C062052140/current"
"42A5A709-9AEE-56E8-E050-A8C06205331E","2200000","2016-11-02","OX1 2LQ","T","N","F","","52","ST JOHN STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42A5A709-9AEE-56E8-E050-A8C06205331E/current"
"31FB4C17-D037-57B9-E050-A8C063053436","700000","2016-01-19","OX1 2RQ","F","N","L","","46","REWLEY ROAD","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-D037-57B9-E050-A8C063053436/current"
"42A5A70A-29B9-56E8-E050-A8C06205331E","9901904","2016-09-29","OX1 3HA","O","N","F","","43 - 46","CORNMARKET STREET","","OXFORD","OXFORD","OXFORDSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/42A5A70A-29B9-56E8-E050-A8C06205331E/current"
